property_id,city,district,property_type,built_up_area_sqft,price_inr,price_per_sqft_inr,bedrooms,bathrooms,age_years,facing,amenities,amenities_count,walkability_score,monthly_rental_estimate_inr,annual_rental_yield_pct,price_category,estimated_roi_5yr_pct,listing_date,days_on_market,status,registration_days,is_gated_community,has_maintenance_fee,monthly_maintenance_inr
PROP00642,Chennai,Velachery,Penthouse,7956,10000000,1256,4,3,23,West,Garden; AC; Security,3,5,32049,3.85,Premium,44.23,2026-05-03,152,Available,66,True,True,0
PROP00643,Mumbai,Andheri,Studio,325,50000000,153846,1,2,17,North-East,Elevator; Concierge; Playground; Gym,4,5,141481,3.4,Luxury,41.98,2024-08-31,66,Available,180,False,True,100000
PROP00644,Mumbai,Andheri,Penthouse,6908,50000000,7237,5,2,10,South-East,Library; AC; Gym; Playground; Garden; Parking; Elevator; Concierge,8,8,188377,4.52,Luxury,47.61,2024-07-24,21,Available,175,True,True,0
PROP00645,Mumbai,South Mumbai,Villa,3241,50000000,15427,3,1,30,South,Garden; Pool; Playground; Parking; Library; Gym; Elevator; AC,8,10,170425,4.09,Luxury,45.45,2024-11-23,356,Available,131,True,True,100000
PROP00646,Pune,Hinjewadi,Apartment,1468,15000000,10217,2,1,1,North,AC; Gym; Elevator; Playground; Library; Pool; Garden; Concierge,8,5,43316,3.47,Premium,42.33,2025-12-09,164,Rented,158,False,False,0
PROP00647,Mumbai,Borivali,Independent House,3516,50000000,14220,2,2,17,West,Gym; Garden; Elevator,3,8,165955,3.98,Luxury,44.91,2025-05-22,261,Sold,124,True,False,100000
PROP00648,Bangalore,Marathahalli,Apartment,2970,30000000,10101,3,2,17,North-East,AC; Library; Parking; Elevator; Pool,5,9,91352,3.65,Luxury,43.27,2025-08-21,232,Available,103,True,False,0
PROP00649,Bangalore,Koramangala,Apartment,570,30000000,52631,4,2,23,North-East,Garden; Security; Elevator; AC,4,10,77718,3.11,Luxury,40.54,2024-08-11,112,Available,94,True,False,60000
PROP00650,Bangalore,Koramangala,Independent House,2345,30000000,12793,5,3,23,North-East,Concierge; Library; Parking; Garden; AC,5,4,108351,4.33,Luxury,46.67,2025-09-02,16,Available,30,True,True,0
PROP00651,Mumbai,Andheri,Studio,445,50000000,112359,0,1,1,South,Garden; Elevator; Library; Playground; Parking,5,4,179468,4.31,Luxury,46.54,2025-07-14,73,Sold,107,False,False,100000
PROP00652,Mumbai,Navi Mumbai,Apartment,2351,50000000,21267,2,1,3,North-East,Garden; Concierge; Security,3,5,171935,4.13,Luxury,45.63,2026-03-11,34,Sold,85,False,False,100000
PROP00653,Mumbai,Dadar,Studio,488,50000000,102459,1,1,0,North-East,Gym; Pool; Security; Playground; Parking; Garden; AC,7,7,147663,3.54,Luxury,42.72,2025-11-03,333,Available,30,True,False,0
PROP00654,Bangalore,HSR Layout,Apartment,1573,30000000,19071,3,1,19,South-East,Concierge; Elevator; Parking; AC; Playground,5,6,102038,4.08,Luxury,45.41,2025-06-20,90,Sold,134,False,False,0
PROP00655,Delhi,Noida,Villa,7510,40000000,5326,6,4,11,North-West,Pool; Security; Parking; Concierge; Library; Garden,6,6,157453,4.72,Luxury,48.62,2025-11-27,321,Rented,159,True,False,80000
PROP00656,Hyderabad,Madhapur,Villa,7678,12000000,1562,6,3,26,North,Pool; AC; Gym; Security; Concierge; Library,6,9,41008,4.1,Premium,45.5,2025-11-27,251,Sold,115,True,False,0
PROP00657,Hyderabad,Banjara Hills,Penthouse,8381,12000000,1431,5,2,18,North-West,Library; Pool; Garden; Playground; Elevator,5,10,43878,4.39,Premium,46.94,2025-11-03,56,Sold,159,False,True,24000
PROP00658,Chennai,Besant Nagar,Villa,5326,10000000,1877,5,2,17,East,Pool; Garden; Gym; Concierge; Library; Parking; Playground; AC,8,4,36341,4.36,Premium,46.8,2026-03-07,184,Available,138,False,True,0
PROP00659,Delhi,Dwarka,Independent House,2353,40000000,16999,4,3,19,North,Concierge; Gym; Elevator; AC; Garden; Parking; Security,7,10,131573,3.95,Luxury,44.74,2025-04-17,217,Sold,55,False,False,80000
PROP00660,Pune,Baner,Studio,294,15000000,51020,1,2,17,North-West,Pool; Garden; Elevator,3,4,45934,3.67,Premium,43.37,2024-09-03,159,Rented,112,False,True,0
PROP00661,Mumbai,South Mumbai,Villa,6861,50000000,7287,3,2,2,North-East,Parking; Concierge; Security; Playground; AC; Garden; Gym,7,7,183184,4.4,Luxury,46.98,2024-12-28,84,Available,105,True,False,0
PROP00662,Pune,Baner,Villa,2629,15000000,5705,4,3,15,South-West,Gym; Library; Parking; AC,4,8,42066,3.37,Premium,41.83,2025-05-31,118,Rented,156,False,True,30000
PROP00663,Bangalore,Koramangala,Villa,6957,30000000,4312,3,2,15,South,Library; Gym; Playground; Concierge; Security,5,7,76676,3.07,Luxury,40.34,2025-02-22,34,Available,47,True,False,0
PROP00664,Pune,Viman Nagar,Penthouse,4992,15000000,3004,4,2,0,South-East,Pool; Parking; Garden; Concierge,4,7,49446,3.96,Premium,44.78,2024-07-11,287,Available,59,True,True,30000
PROP00665,Bangalore,Indiranagar,Villa,7746,30000000,3872,6,3,11,North-East,AC; Gym; Pool,3,5,75442,3.02,Luxury,40.09,2025-12-25,110,Available,152,True,False,0
PROP00666,Pune,Hinjewadi,Apartment,1106,15000000,13562,4,2,4,East,Parking; AC; Elevator; Library; Gym; Garden; Playground; Concierge,8,5,56335,4.51,Premium,47.53,2024-08-12,209,Available,97,True,False,30000
PROP00667,Delhi,Dwarka,Apartment,1188,40000000,33670,3,2,14,West,Garden; Parking; Concierge; Security; Library; Elevator; Pool,7,4,119175,3.58,Luxury,42.88,2026-02-27,34,Available,136,True,True,80000
PROP00668,Delhi,Noida,Studio,393,40000000,101781,1,2,9,South-West,Elevator; Playground; Security; Library; Garden; Concierge; AC,7,9,155967,4.68,Luxury,48.4,2024-09-18,71,Sold,176,False,False,80000
PROP00669,Chennai,Thiruvanmiyur,Independent House,3682,10000000,2715,2,2,20,West,Security; Elevator; Garden; Parking; Library,5,6,30808,3.7,Premium,43.48,2025-07-05,347,Available,162,False,False,0
PROP00670,Hyderabad,Banjara Hills,Villa,7022,12000000,1708,4,3,6,North-East,Playground; AC; Elevator; Pool; Garden; Security; Library; Gym,8,5,34114,3.41,Premium,42.06,2024-08-04,192,Sold,157,True,False,0
PROP00671,Chennai,Besant Nagar,Penthouse,6760,10000000,1479,6,4,4,South-West,Elevator; Pool; Security; Gym; Garden,5,7,28148,3.38,Premium,41.89,2025-08-27,299,Rented,170,False,False,20000
PROP00672,Delhi,South Delhi,Studio,571,40000000,70052,1,1,15,South-East,Library; Playground; Pool; Concierge; Elevator; Gym,6,6,166279,4.99,Luxury,49.94,2026-04-02,281,Sold,57,False,True,80000
PROP00673,Chennai,T Nagar,Studio,354,10000000,28248,0,1,0,South-West,Playground; Security; AC,3,6,28673,3.44,Premium,42.2,2024-09-03,182,Available,171,True,True,20000
PROP00674,Hyderabad,Kondapur,Independent House,4622,12000000,2596,3,1,25,North-East,Garden; AC; Gym; Pool; Concierge; Security,6,5,32491,3.25,Premium,41.25,2025-09-04,236,Sold,91,True,True,24000
PROP00675,Delhi,South Delhi,Apartment,1378,40000000,29027,3,2,18,North-West,Library; Concierge; Garden; Pool; Gym; Playground; AC,7,10,149277,4.48,Luxury,47.39,2025-04-16,12,Rented,127,False,True,0
PROP00676,Pune,Camp,Independent House,2819,15000000,5321,2,2,16,East,Library; Concierge; Garden; Parking; Pool; Gym; AC,7,6,42678,3.41,Premium,42.07,2025-06-27,149,Available,93,True,False,0
PROP00677,Mumbai,Navi Mumbai,Penthouse,4999,50000000,10002,6,3,14,North-West,Gym; Library; Playground; Parking; Garden; Elevator; Concierge; Pool,8,6,132455,3.18,Luxury,40.89,2025-08-26,134,Available,123,False,True,100000
PROP00678,Bangalore,Marathahalli,Penthouse,7907,30000000,3794,6,3,27,West,Library; Playground; Gym,3,8,120792,4.83,Luxury,49.16,2026-02-09,129,Sold,42,True,False,0
PROP00679,Bangalore,Indiranagar,Villa,5570,30000000,5385,5,2,7,North,Security; Parking; Pool; Concierge; Gym; Elevator,6,7,114155,4.57,Luxury,47.83,2025-11-15,86,Available,138,True,True,60000
PROP00680,Hyderabad,Gachibowli,Apartment,675,12000000,17777,1,2,26,South-East,AC; Pool; Concierge; Security,4,4,33054,3.31,Premium,41.53,2025-11-04,88,Available,113,False,True,24000
PROP00681,Pune,Hinjewadi,Villa,2396,15000000,6260,6,3,27,West,Garden; Playground; Security; Elevator,4,9,55255,4.42,Premium,47.1,2024-05-14,35,Available,40,False,True,30000
PROP00682,Delhi,Dwarka,Penthouse,9544,40000000,4191,5,3,17,North-East,Library; AC; Concierge; Playground; Security; Parking; Garden,7,5,127178,3.82,Luxury,44.08,2024-12-15,106,Rented,39,True,False,0
PROP00683,Mumbai,Borivali,Studio,445,50000000,112359,1,2,11,North,Playground; Concierge; Garden,3,8,189589,4.55,Luxury,47.75,2025-12-15,333,Available,65,False,False,100000
PROP00684,Bangalore,Whitefield,Villa,5596,30000000,5360,5,3,12,North,Concierge; Playground; Garden; Elevator; Pool; Library,6,6,82276,3.29,Luxury,41.46,2024-07-28,28,Rented,125,False,False,0
PROP00685,Chennai,Thiruvanmiyur,Apartment,2850,10000000,3508,3,2,26,South-East,AC; Concierge; Gym; Library; Garden; Elevator; Parking,7,4,40366,4.84,Premium,49.22,2025-11-26,365,Available,67,False,True,20000
PROP00686,Hyderabad,Madhapur,Penthouse,6041,12000000,1986,4,3,12,North-East,Elevator; Concierge; Playground; Security; Parking,5,7,46024,4.6,Premium,48.01,2024-09-22,222,Available,154,True,True,24000
PROP00687,Pune,Magarpatta,Studio,575,15000000,26086,1,1,4,West,Pool; Library; Security; Garden,4,8,45072,3.61,Premium,43.03,2025-12-29,214,Available,79,True,False,0
PROP00688,Bangalore,Whitefield,Apartment,1069,30000000,28063,1,2,23,South,Pool; Garden; Concierge; Elevator; Playground; AC,6,6,97980,3.92,Luxury,44.6,2025-05-29,133,Sold,150,False,False,60000
PROP00689,Chennai,T Nagar,Penthouse,7260,10000000,1377,6,4,25,North-East,Garden; Elevator; Gym; AC; Library; Parking; Security,7,8,37071,4.45,Premium,47.24,2025-03-26,132,Available,106,True,True,20000
PROP00690,Bangalore,Koramangala,Studio,328,30000000,91463,0,2,13,North-West,Library; Elevator; Playground; Parking; Gym; Pool; Security; AC,8,4,108144,4.33,Luxury,46.63,2025-06-27,208,Rented,141,False,True,0
PROP00691,Pune,Baner,Independent House,3017,15000000,4971,2,2,7,North-East,Concierge; Library; Garden; Elevator; AC; Pool,6,6,57613,4.61,Premium,48.05,2025-06-04,43,Available,126,True,True,30000
PROP00692,Chennai,Anna Nagar,Villa,6426,10000000,1556,6,4,28,North-West,Parking; Gym; AC,3,10,27224,3.27,Premium,41.33,2025-05-04,342,Sold,121,True,True,20000
PROP00693,Delhi,Noida,Apartment,559,40000000,71556,1,1,19,North-West,Garden; Parking; Library,3,4,139558,4.19,Luxury,45.93,2024-08-22,71,Sold,102,True,False,0
PROP00694,Bangalore,HSR Layout,Penthouse,3787,30000000,7921,5,2,22,North-West,Gym; Library; Playground; Concierge; Pool,5,9,92937,3.72,Luxury,43.59,2024-12-09,215,Available,132,True,False,0
PROP00695,Bangalore,Koramangala,Studio,326,30000000,92024,0,1,2,South,Elevator; Pool; Parking,3,6,81305,3.25,Luxury,41.26,2026-02-28,297,Available,111,True,False,0
PROP00696,Pune,Baner,Penthouse,8975,15000000,1671,6,4,29,South,Garden; Concierge; Gym; Parking; Pool; Elevator; Playground; Security,8,10,58528,4.68,Premium,48.41,2025-08-29,238,Available,157,False,False,0
PROP00697,Bangalore,Indiranagar,Studio,587,30000000,51107,1,1,0,South-East,Security; Library; Pool; Garden,4,7,119210,4.77,Luxury,48.84,2025-09-11,104,Available,101,True,False,60000
PROP00698,Mumbai,Navi Mumbai,Independent House,4413,50000000,11330,4,3,10,West,Pool; Concierge; Garden,3,7,181696,4.36,Luxury,46.8,2024-12-13,303,Available,165,True,False,100000
PROP00699,Pune,Kondhwa,Penthouse,7482,15000000,2004,5,3,1,South,Playground; Gym; Library; Security; Elevator,5,8,59455,4.76,Premium,48.78,2025-01-25,119,Rented,176,False,True,0
PROP00700,Delhi,Noida,Apartment,1339,40000000,29873,3,2,8,West,AC; Garden; Gym,3,4,129949,3.9,Luxury,44.49,2025-04-03,141,Available,49,False,True,0
PROP00701,Hyderabad,Gachibowli,Apartment,2434,12000000,4930,2,2,24,East,Garden; Library; Playground,3,6,34005,3.4,Premium,42.0,2024-06-12,246,Available,92,True,True,24000
PROP00702,Chennai,T Nagar,Independent House,2192,10000000,4562,4,3,13,South,Library; Garden; Parking; Concierge,4,9,29812,3.58,Premium,42.89,2024-11-05,40,Sold,47,True,True,20000
PROP00703,Bangalore,Whitefield,Independent House,2233,30000000,13434,2,2,10,South,AC; Elevator; Concierge,3,4,105718,4.23,Luxury,46.14,2026-02-18,91,Available,120,False,True,0
PROP00704,Chennai,Anna Nagar,Penthouse,9589,10000000,1042,4,2,5,South-East,Playground; Parking; Garden; Concierge,4,8,39225,4.71,Premium,48.54,2025-02-26,109,Available,133,True,True,0
PROP00705,Hyderabad,Gachibowli,Apartment,1328,12000000,9036,4,3,12,West,Playground; Garden; Gym; Concierge; AC,5,9,37108,3.71,Premium,43.55,2024-07-03,213,Rented,116,True,False,0
PROP00706,Mumbai,Bandra,Apartment,2835,50000000,17636,1,1,15,South-East,AC; Elevator; Playground; Gym; Security; Library,6,10,169756,4.07,Luxury,45.37,2025-03-05,29,Available,57,False,True,0
PROP00707,Pune,Hinjewadi,Independent House,2892,15000000,5186,5,2,16,South-West,Pool; Concierge; Security; Playground; Parking,5,4,62031,4.96,Premium,49.81,2025-06-13,269,Available,65,True,False,30000
PROP00708,Mumbai,Andheri,Independent House,2803,50000000,17838,2,1,18,North-East,Elevator; Pool; Garden; Gym,4,4,188386,4.52,Luxury,47.61,2024-11-06,296,Rented,170,False,False,100000
PROP00709,Pune,Baner,Independent House,3221,15000000,4656,2,2,8,North,Gym; Parking; Pool; Elevator; Security; Library; Playground; Concierge,8,5,46528,3.72,Premium,43.61,2024-11-06,127,Available,173,True,False,30000
PROP00710,Bangalore,HSR Layout,Penthouse,8740,30000000,3432,4,2,15,North,Parking; Elevator; Garden; Concierge,4,10,118753,4.75,Luxury,48.75,2024-10-01,253,Sold,78,True,True,0
PROP00711,Bangalore,Marathahalli,Studio,348,30000000,86206,1,2,4,South,Elevator; Library; Security; Parking; Pool; Concierge,6,4,87749,3.51,Luxury,42.55,2024-09-02,303,Available,133,True,False,60000
PROP00712,Hyderabad,Madhapur,Penthouse,3982,12000000,3013,6,3,4,West,Gym; Garden; AC; Playground; Elevator; Library; Concierge; Security,8,9,32252,3.23,Premium,41.13,2026-05-12,357,Sold,58,True,False,24000
PROP00713,Delhi,Gurgaon,Studio,323,30397515,94109,0,1,27,North-East,Playground; Library; AC; Elevator; Security,5,7,86204,3.4,Luxury,42.02,2024-08-02,97,Available,120,True,False,0
PROP00714,Delhi,Dwarka,Apartment,1432,40000000,27932,1,2,14,North-East,Gym; Elevator; Concierge; Security,4,6,107361,3.22,Luxury,41.1,2025-07-24,219,Available,75,True,False,80000
PROP00715,Hyderabad,Banjara Hills,Independent House,2741,12000000,4377,3,2,6,East,Security; Concierge; Library; Parking; Pool; Garden; Playground; Elevator,8,8,34688,3.47,Premium,42.34,2025-01-02,329,Available,160,True,True,0
PROP00716,Chennai,Besant Nagar,Penthouse,5087,10000000,1965,6,3,8,North-East,AC; Security; Library; Gym; Concierge; Elevator; Playground; Garden,8,10,29071,3.49,Premium,42.44,2024-06-29,272,Rented,177,True,False,20000
PROP00717,Bangalore,Whitefield,Independent House,4647,30000000,6455,5,3,0,North-East,Garden; Parking; Pool; Playground; AC; Elevator,6,9,88597,3.54,Luxury,42.72,2025-10-22,289,Sold,174,False,True,0
PROP00718,Pune,Camp,Villa,4006,15000000,3744,5,2,27,North-West,Playground; Concierge; Garden; Security; Parking,5,4,61437,4.91,Premium,49.57,2026-04-28,71,Sold,174,True,False,30000
PROP00719,Bangalore,Jayanagar,Studio,523,30000000,57361,0,1,21,South,Concierge; Parking; Garden; Playground; Pool; Library; AC,7,6,75584,3.02,Luxury,40.12,2024-09-20,231,Available,180,True,True,0
PROP00720,Bangalore,Marathahalli,Apartment,783,30000000,38314,3,1,1,North-West,Security; AC; Parking; Playground; Library; Gym,6,4,85817,3.43,Luxury,42.16,2025-03-19,258,Rented,52,True,False,60000
PROP00721,Pune,Kondhwa,Independent House,2961,15000000,5065,5,2,0,North,Pool; Gym; Security; Elevator; Library; Playground; Concierge; Parking,8,6,42396,3.39,Premium,41.96,2025-10-12,32,Available,147,False,True,30000
PROP00722,Mumbai,South Mumbai,Villa,5003,50000000,9994,5,3,4,East,Pool; Parking; Concierge; Garden; Gym; Elevator; AC; Playground,8,5,199408,4.79,Luxury,48.93,2026-01-23,38,Available,84,True,False,100000
PROP00723,Pune,Hinjewadi,Villa,4180,15000000,3588,5,3,5,North-East,AC; Garden; Concierge; Elevator; Pool; Security; Library,7,6,52657,4.21,Premium,46.06,2026-04-24,275,Available,126,False,True,30000
PROP00724,Chennai,Velachery,Apartment,1341,10000000,7457,1,2,12,West,Elevator; Parking; Gym; Security; Pool; Library; Playground; Concierge,8,4,33473,4.02,Premium,45.08,2024-08-31,276,Available,91,True,False,20000
PROP00725,Delhi,Noida,Independent House,3748,40000000,10672,3,1,1,East,Concierge; Garden; Parking; Library; Pool; Gym,6,9,104762,3.14,Luxury,40.71,2024-08-03,236,Available,112,True,False,0
PROP00726,Mumbai,South Mumbai,Apartment,511,50000000,97847,1,1,2,North-West,Parking; Pool; AC; Playground; Concierge,5,4,133188,3.2,Luxury,40.98,2024-11-09,77,Sold,36,False,False,0
PROP00727,Chennai,Anna Nagar,Penthouse,8288,10000000,1206,5,3,8,North-West,Pool; AC; Parking; Security,4,10,33703,4.04,Premium,45.22,2026-02-25,257,Available,103,True,False,0
PROP00728,Pune,Baner,Penthouse,6560,15000000,2286,5,2,1,South,Gym; Elevator; Security; Pool; Garden; Parking; Concierge,7,7,50397,4.03,Premium,45.16,2024-11-18,63,Available,174,True,False,30000
PROP00729,Delhi,Rohini,Villa,4634,40000000,8631,5,2,11,North,Parking; Library; Gym; Security; Playground,5,8,103535,3.11,Luxury,40.53,2025-10-14,236,Available,172,False,True,80000
PROP00730,Bangalore,Whitefield,Apartment,1496,30000000,20053,1,1,27,North-East,Security; AC; Pool; Elevator; Library; Gym,6,7,87933,3.52,Luxury,42.59,2024-07-24,128,Available,157,True,False,60000
PROP00731,Hyderabad,Gachibowli,Apartment,2037,12000000,5891,3,1,4,North-East,Pool; Parking; Library; Security; Playground; AC; Elevator; Concierge,8,10,33171,3.32,Premium,41.59,2025-09-08,189,Rented,63,False,True,24000
PROP00732,Delhi,Noida,Apartment,2292,40000000,17452,1,2,9,South-West,Library; Parking; Playground; Elevator; AC; Concierge; Gym; Garden,8,9,148074,4.44,Luxury,47.21,2025-05-02,151,Available,77,True,True,80000
PROP00733,Pune,Viman Nagar,Independent House,3184,15000000,4711,4,3,16,West,AC; Elevator; Gym; Library; Pool; Concierge; Parking,7,6,50024,4.0,Premium,45.01,2025-11-13,69,Sold,114,False,True,0
PROP00734,Mumbai,Andheri,Apartment,1593,50000000,31387,2,1,29,North-East,Garden; Playground; Elevator; Library,4,5,198623,4.77,Luxury,48.83,2026-01-09,53,Available,66,True,True,0
PROP00735,Hyderabad,Banjara Hills,Apartment,2629,12000000,4564,1,1,7,West,Pool; Garden; Concierge; Elevator; Library; AC; Parking,7,4,38132,3.81,Premium,44.07,2026-04-09,255,Sold,159,False,False,24000
PROP00736,Pune,Camp,Studio,532,15000000,28195,0,1,29,South,Garden; Gym; AC; Security,4,8,47875,3.83,Premium,44.15,2024-10-29,7,Available,164,True,False,0
PROP00737,Pune,Kondhwa,Studio,385,15000000,38961,1,1,30,North,Library; Gym; Garden; Concierge; Parking; Security; Playground; AC,8,9,52592,4.21,Premium,46.04,2026-01-08,147,Rented,177,True,False,30000
PROP00738,Bangalore,Jayanagar,Penthouse,6910,30000000,4341,5,2,18,East,Library; Garden; Parking; Elevator,4,5,105328,4.21,Luxury,46.07,2024-12-13,141,Available,145,False,False,0
PROP00739,Mumbai,South Mumbai,Independent House,1649,50000000,30321,4,2,16,North-West,Library; Gym; Playground; Concierge; AC; Parking; Pool,7,4,160722,3.86,Luxury,44.29,2026-03-28,66,Available,59,False,True,100000
PROP00740,Bangalore,Whitefield,Penthouse,4664,30000000,6432,5,3,12,South-East,Pool; Gym; Library; Elevator; Playground; Garden; AC,7,6,85642,3.43,Luxury,42.13,2025-11-16,183,Sold,117,True,False,60000
PROP00741,Pune,Camp,Apartment,2388,15000000,6281,4,3,24,West,Parking; Garden; Security; Elevator; Playground; Gym; Concierge,7,10,51363,4.11,Premium,45.55,2024-11-20,176,Rented,79,False,True,0
PROP00742,Chennai,Kilpauk,Penthouse,4118,10000000,2428,5,2,6,South-East,Playground; Pool; Gym; Concierge,4,8,36566,4.39,Premium,46.94,2024-09-01,290,Sold,124,True,False,0
PROP00743,Hyderabad,Madhapur,Apartment,2255,12000000,5321,3,1,12,South,Elevator; Library; AC; Concierge; Playground; Parking; Garden,7,8,35910,3.59,Premium,42.95,2024-11-12,327,Sold,128,True,True,0
PROP00744,Hyderabad,Jubilee Hills,Independent House,1587,12000000,7561,4,2,30,West,Garden; Pool; Parking; Library,4,8,32825,3.28,Premium,41.41,2025-02-28,209,Available,44,True,False,24000
PROP00745,Pune,Kondhwa,Apartment,2272,15000000,6602,4,2,20,West,Parking; Garden; Security; Concierge; Playground; Pool,6,8,54063,4.33,Premium,46.63,2025-05-09,337,Sold,65,True,False,30000
PROP00746,Delhi,Dwarka,Apartment,983,40000000,40691,4,3,0,North-East,Parking; Library; Playground; Security; Concierge; Pool; Garden,7,7,136707,4.1,Luxury,45.51,2024-10-05,111,Available,48,True,False,0
PROP00747,Mumbai,Navi Mumbai,Villa,3558,50000000,14052,5,3,29,South-West,Security; Garden; Elevator,3,6,145050,3.48,Luxury,42.41,2025-06-30,16,Sold,40,True,False,100000
